Date;Easting;Northing;Elevation
2016-09-29;2590224.096;1169801.693;1326.7417
2016-09-30;2590224.094;1169801.694;1326.7579
2016-10-01;2590223.793;1169801.061;1325.4614
2016-10-02;2590224.093;1169801.694;1326.7503
2016-10-03;2590224.086;1169801.7;1326.7424
2016-10-05;2590222.642;1169801.309;1324.9082
2016-10-06;2590224.079;1169801.705;1326.7473
2016-10-07;2590224.079;1169801.703;1326.7362
2016-10-08;2590224.075;1169801.704;1326.7347
2016-10-09;2590224.069;1169801.692;1326.7399
2016-10-10;2590224.072;1169801.696;1326.7316
2016-10-11;2590224.066;1169801.694;1326.7302
2016-10-12;2590224.058;1169801.695;1326.73215
2016-10-13;2590224.06;1169801.694;1326.728
2016-10-14;2590224.053;1169801.697;1326.7221
2016-10-15;2590224.052;1169801.697;1326.7267
2016-10-16;2590223.818;1169801.819;1326.3922
2016-10-17;2590224.634;1169802.309;1326.1808
2016-10-18;2590225.188;1169800.404;1328.3223
2016-10-20;2590224.033;1169801.708;1326.73015
2016-10-21;2590225.235;1169803.375;1324.1604
2016-10-22;2590224.037;1169801.699;1326.732
2016-10-23;2590224.032;1169801.697;1326.70275
2016-10-24;2590224.021;1169801.666;1326.7497
2016-10-26;2590224.028;1169801.701;1326.72535
2016-10-28;2590224.024;1169801.687;1326.7259
2016-10-29;2590224.019;1169801.689;1326.7377
2016-10-31;2590224.012;1169801.683;1326.7343
2016-11-01;2590225.232;1169802.614;1324.55395
2016-11-03;2590224.006;1169801.681;1326.725
2016-11-04;2590224.002;1169801.678;1326.73
2016-11-05;2590225.686;1169801.497;1326.7345
2016-11-07;2590223.973;1169801.685;1326.7251
2016-11-09;2590223.963;1169801.68;1326.7268
2016-11-10;2590223.955;1169801.662;1326.7351
2016-11-12;2590223.923;1169801.689;1326.72385
2016-11-13;2590223.426;1169802.273;1326.75365
2016-11-14;2590223.926;1169801.689;1326.7028
2016-11-16;2590223.889;1169801.687;1326.67995
2016-11-17;2590223.863;1169801.643;1326.7353
2016-11-19;2590225.064;1169803.311;1325.86565
2016-11-20;2590223.789;1169801.643;1326.6956
2016-11-21;2590223.752;1169801.629;1326.6997
2016-11-24;2590223.545;1169801.376;1326.50215
2018-03-14;2590203.795;1169798.526;1323.6426
2018-03-15;2590203.681;1169798.511;1323.5886
2018-03-16;2590203.298;1169798.754;1323.381
2018-03-17;2590203.404;1169798.515;1323.3918
2018-03-18;2590203.397;1169798.5;1323.5401
2018-03-19;2590203.306;1169798.492;1323.5143
2018-03-20;2590203.231;1169798.48;1323.50285
2018-03-21;2590203.15;1169798.486;1323.4765
2018-03-22;2590203.076;1169798.477;1323.4672
2018-03-23;2590203.018;1169798.462;1323.445
2018-03-24;2590202.969;1169798.467;1323.4253
2018-03-25;2590202.897;1169798.455;1323.4304
2018-03-26;2590202.835;1169798.445;1323.4166
2018-03-27;2590202.786;1169798.443;1323.3921
2018-03-28;2590199.014;1169799.247;1324.1328
2018-03-29;2590202.665;1169798.443;1323.3693
2018-03-30;2590202.578;1169798.443;1323.3356
2018-04-01;2590202.452;1169798.43;1323.3125
2018-04-05;2590202.224;1169798.398;1323.26665
2018-04-06;2590202.147;1169798.394;1323.2446
2018-04-07;2590202.072;1169798.382;1323.2224
2018-04-08;2590202;1169798.367;1323.2145
2018-04-09;2590201.921;1169798.308;1323.28015
2018-04-10;2590201.843;1169798.349;1323.17635
2018-04-11;2590201.772;1169798.348;1323.1809
2018-04-12;2590201.698;1169798.316;1323.1886
2018-04-13;2590201.626;1169798.334;1323.1194
2018-04-14;2590201.561;1169798.327;1323.1068
2018-04-15;2590201.513;1169798.314;1323.0991
2018-04-17;2590201.395;1169798.308;1323.07115
