Date;Easting;Northing;Elevation
2018-03-14;2589814.848;1169859.474;1247.4024
2018-03-15;2589814.808;1169859.473;1247.39465
2018-03-17;2589814.744;1169859.475;1247.3694
2018-03-18;2589814.713;1169859.474;1247.3633
2018-03-19;2589814.678;1169859.473;1247.3577
2018-03-20;2589814.647;1169859.475;1247.3474
2018-03-21;2589814.618;1169859.472;1247.3329
2018-03-22;2589814.586;1169859.47;1247.3391
2018-03-23;2589814.555;1169859.466;1247.3328
2018-03-24;2589814.525;1169859.462;1247.3133
2018-03-25;2589814.505;1169859.464;1247.3204
2018-03-26;2589814.476;1169859.464;1247.3142
2018-03-27;2589814.451;1169859.465;1247.3109
2018-03-29;2589814.405;1169859.466;1247.293
2018-03-30;2589814.373;1169859.463;1247.28675
2018-04-01;2589814.328;1169859.466;1247.2806
2018-04-04;2589814.27;1169859.456;1247.2685
2018-04-05;2589814.244;1169859.461;1247.2623
2018-04-06;2589814.217;1169859.456;1247.2405
2018-04-07;2589814.187;1169859.458;1247.2482
2018-04-08;2589814.167;1169859.456;1247.2413
2018-04-09;2589814.137;1169859.454;1247.2345
2018-04-11;2589814.089;1169859.453;1247.2229
2018-04-12;2589814.07;1169859.452;1247.2214
2018-04-13;2589814.044;1169859.452;1247.2114
2018-04-14;2589814.018;1169859.45;1247.2108
2018-04-15;2589814.002;1169859.452;1247.2095
2018-04-17;2589813.962;1169859.452;1247.1854
2018-04-18;2589813.942;1169859.451;1247.1956
2018-04-19;2589813.924;1169859.447;1247.1824
2018-04-20;2589813.905;1169859.449;1247.1803
2018-04-21;2589813.891;1169859.448;1247.1768
2018-04-22;2589813.876;1169859.448;1247.1763
2018-04-23;2589813.862;1169859.448;1247.1698
2018-04-24;2589813.849;1169859.448;1247.17375
2018-04-25;2589813.837;1169859.448;1247.1678
2018-04-26;2589813.828;1169859.447;1247.1638
2018-04-27;2589813.815;1169859.444;1247.1612
2018-04-28;2589813.805;1169859.442;1247.16355
2018-04-29;2589813.793;1169859.446;1247.1555
2018-04-30;2589813.786;1169859.449;1247.1543
2018-05-01;2589813.779;1169859.451;1247.14525
2018-05-02;2589813.771;1169859.45;1247.1415
2018-05-03;2589813.762;1169859.453;1247.1409
2018-05-04;2589813.752;1169859.45;1247.1415
2018-05-05;2589813.742;1169859.447;1247.15515
2018-05-06;2589813.74;1169859.446;1247.1436
2018-05-08;2589813.723;1169859.442;1247.1365
2018-05-09;2589813.717;1169859.442;1247.1385
2018-05-10;2589813.71;1169859.444;1247.13445
2018-05-11;2589813.704;1169859.448;1247.12905
2018-05-12;2589813.699;1169859.444;1247.1346
2018-05-13;2589813.693;1169859.444;1247.1329
2018-05-14;2589813.688;1169859.445;1247.1274
2018-05-15;2589813.683;1169859.445;1247.1164
2018-05-16;2589813.677;1169859.442;1247.1108
2018-05-17;2589813.668;1169859.444;1247.12065
2018-05-18;2589813.663;1169859.442;1247.12215
2018-05-19;2589813.658;1169859.442;1247.1217
2018-05-20;2589813.651;1169859.441;1247.121
2018-05-21;2589813.648;1169859.441;1247.121
2018-05-22;2589813.643;1169859.44;1247.1253
2018-05-23;2589813.638;1169859.441;1247.12395
2018-05-24;2589813.636;1169859.443;1247.1118
2018-05-25;2589813.629;1169859.445;1247.1234
2018-05-26;2589813.625;1169859.442;1247.1167
2018-05-27;2589813.622;1169859.444;1247.1139
2018-05-28;2589813.617;1169859.447;1247.1182
2018-05-29;2589813.615;1169859.445;1247.1256
2018-05-30;2589813.335;1169859.288;1247.2304
2018-05-31;2589813.606;1169859.441;1247.1099
2018-06-01;2589813.601;1169859.44;1247.10115
2018-06-02;2589813.598;1169859.442;1247.1075
2018-06-03;2589813.591;1169859.439;1247.1112
2018-06-04;2589813.591;1169859.44;1247.1063
2018-06-05;2589813.587;1169859.443;1247.1026
2018-06-06;2589813.58;1169859.44;1247.1097
2018-06-07;2589813.58;1169859.442;1247.1022
2018-06-08;2589813.578;1169859.44;1247.1027
2018-06-09;2589813.574;1169859.441;1247.10375
2018-06-10;2589813.571;1169859.44;1247.1045
2018-06-11;2589813.568;1169859.442;1247.1008
2018-06-12;2589813.563;1169859.444;1247.1043
2018-06-13;2589813.56;1169859.444;1247.1012
2018-06-14;2589813.555;1169859.441;1247.08915
2018-06-15;2589813.552;1169859.442;1247.0984
2018-06-16;2589813.545;1169859.438;1247.0969
2018-06-17;2589813.546;1169859.436;1247.1069
2018-06-18;2589813.547;1169859.439;1247.0961
