Date;Easting;Northing;Elevation
2018-03-14;2590459.494;1169750.632;1366.355
2018-03-15;2590459.392;1169750.718;1366.32975
2018-03-16;2590458.942;1169751.475;1365.82525
2018-03-17;2590459.23;1169750.859;1366.2808
2018-03-18;2590459.151;1169750.929;1366.2602
2018-03-19;2590459.072;1169750.992;1366.2482
2018-03-20;2590459.004;1169751.057;1366.2281
2018-03-21;2590458.948;1169751.102;1366.2159
2018-03-22;2590458.901;1169751.143;1366.208
2018-03-23;2590458.859;1169751.186;1366.19415
2018-03-24;2590458.814;1169751.226;1366.1715
2018-03-25;2590458.777;1169751.259;1366.1652
2018-03-26;2590458.728;1169751.292;1366.1632
2018-03-27;2590458.687;1169751.332;1366.149
2018-03-28;2590458.644;1169751.381;1366.1348
2018-03-29;2590458.578;1169751.437;1366.11245
2018-03-30;2590458.499;1169751.49;1366.0927
2018-04-01;2590458.344;1169751.64;1366.04945
2018-04-02;2590458.339;1169751.644;1366.0567
2018-04-05;2590458.116;1169751.844;1365.98645
2018-04-06;2590458.016;1169751.923;1365.9674
2018-04-08;2590457.846;1169752.072;1365.9174
2018-04-09;2590457.753;1169752.155;1365.8933
2018-04-10;2590457.656;1169752.237;1365.8665
2018-04-11;2590457.571;1169752.316;1365.8438
2018-04-12;2590457.502;1169752.388;1365.81955
2018-04-13;2590457.426;1169752.449;1365.81235
2018-04-14;2590457.363;1169752.503;1365.7896
2018-04-15;2590457.309;1169752.552;1365.7749
2018-04-17;2590457.217;1169752.637;1365.7428
2018-04-18;2590457.174;1169752.671;1365.7417
2018-04-19;2590457.147;1169752.697;1365.7273
2018-04-20;2590457.114;1169752.727;1365.7231
2018-04-21;2590457.087;1169752.751;1365.7118
2018-04-22;2590457.061;1169752.773;1365.7107
2018-04-23;2590457.037;1169752.793;1365.7046
2018-04-24;2590457.018;1169752.813;1365.7029
2018-04-25;2590456.999;1169752.826;1365.6945
2018-04-26;2590456.98;1169752.841;1365.6898
2018-04-27;2590456.957;1169752.86;1365.6854
2018-04-28;2590456.939;1169752.877;1365.6786
2018-04-29;2590456.926;1169752.895;1365.6893
2018-04-30;2590456.922;1169752.905;1365.683
2018-05-01;2590456.908;1169752.923;1365.6671
2018-05-02;2590456.894;1169752.936;1365.6727
2018-05-03;2590456.875;1169752.949;1365.6597
2018-05-04;2590456.863;1169752.959;1365.6616
2018-05-05;2590456.846;1169752.974;1365.6627
2018-05-06;2590456.836;1169752.981;1365.64575
2018-05-08;2590456.82;1169752.993;1365.6347
2018-05-09;2590456.811;1169753.002;1365.634
2018-05-10;2590456.802;1169753.009;1365.6342
2018-05-11;2590456.794;1169753.019;1365.6263
2018-05-12;2590456.785;1169753.023;1365.6215
2018-05-13;2590456.778;1169753.032;1365.6189
2018-05-14;2590456.771;1169753.04;1365.6182
2018-05-15;2590456.764;1169753.049;1365.61305
2018-05-16;2590456.757;1169753.058;1365.6215
2018-05-17;2590456.747;1169753.058;1365.6124
2018-05-18;2590456.737;1169753.063;1365.6236
2018-05-19;2590456.736;1169753.077;1365.606
2018-05-20;2590456.726;1169753.08;1365.6111
2018-05-21;2590456.723;1169753.084;1365.6074
2018-05-22;2590456.715;1169753.094;1365.6128
2018-05-23;2590456.707;1169753.096;1365.61695
2018-05-24;2590456.706;1169753.103;1365.6057
2018-05-25;2590456.694;1169753.106;1365.6069
2018-05-26;2590456.687;1169753.112;1365.61
2018-05-27;2590456.683;1169753.115;1365.6078
2018-05-28;2590456.676;1169753.122;1365.6103
2018-05-29;2590456.676;1169753.126;1365.6139
2018-05-30;2590456.672;1169753.136;1365.585
2018-05-31;2590456.664;1169753.133;1365.5949
2018-06-01;2590456.658;1169753.145;1365.5889
2018-06-02;2590456.651;1169753.145;1365.5974
2018-06-03;2590456.645;1169753.156;1365.585
2018-06-04;2590456.642;1169753.153;1365.5882
2018-06-05;2590456.635;1169753.161;1365.5794
2018-06-06;2590456.628;1169753.165;1365.5841
2018-06-07;2590456.626;1169753.167;1365.5838
2018-06-08;2590456.626;1169753.173;1365.575
2018-06-09;2590456.615;1169753.181;1365.5747
2018-06-10;2590456.606;1169753.188;1365.5672
2018-06-11;2590456.604;1169753.193;1365.56255
2018-06-12;2590456.596;1169753.197;1365.5724
2018-06-13;2590456.597;1169753.206;1365.5581
2018-06-14;2590456.582;1169753.211;1365.5656
2018-06-15;2590456.576;1169753.215;1365.56695
2018-06-16;2590456.567;1169753.226;1365.56815
2018-06-17;2590456.566;1169753.225;1365.5714
2018-06-18;2590456.563;1169753.235;1365.5775
2018-06-19;2590456.553;1169753.24;1365.56795
2018-06-20;2590456.547;1169753.242;1365.5602
2018-06-21;2590456.539;1169753.249;1365.565
2018-06-22;2590456.536;1169753.254;1365.5622
2018-06-23;2590456.53;1169753.258;1365.5543
2018-06-24;2590456.526;1169753.26;1365.5468
2018-06-25;2590456.517;1169753.268;1365.5507
2018-06-26;2590456.512;1169753.269;1365.5489
2018-06-27;2590456.509;1169753.273;1365.5458
2018-06-28;2590456.5;1169753.274;1365.5501
2018-06-29;2590456.5;1169753.279;1365.553
2018-06-30;2590456.498;1169753.285;1365.5505
2018-07-01;2590456.492;1169753.287;1365.53995
2018-07-02;2590456.489;1169753.288;1365.5491
2018-07-03;2590456.481;1169753.294;1365.538
2018-07-04;2590456.477;1169753.298;1365.5381
2018-07-05;2590456.479;1169753.307;1365.5449
2018-07-06;2590456.476;1169753.305;1365.5377
2018-07-07;2590456.469;1169753.306;1365.5451
2018-07-08;2590456.466;1169753.314;1365.5353
2018-07-09;2590456.459;1169753.322;1365.5483
2018-07-10;2590456.462;1169753.299;1365.5885
2018-07-11;2590456.449;1169753.317;1365.543
2018-07-12;2590456.452;1169753.321;1365.5532
2018-07-13;2590456.447;1169753.324;1365.5468
2018-07-14;2590456.445;1169753.326;1365.54875
2018-07-15;2590456.446;1169753.331;1365.54015
2018-07-16;2590456.443;1169753.331;1365.53205
2018-07-17;2590456.436;1169753.34;1365.5316
2018-07-18;2590456.431;1169753.341;1365.5273
2018-07-19;2590456.425;1169753.345;1365.5256
2018-07-20;2590456.426;1169753.349;1365.526
2018-07-21;2590456.425;1169753.354;1365.5218
2018-07-22;2590456.42;1169753.357;1365.5289
2018-07-23;2590456.415;1169753.359;1365.5295
2018-07-24;2590456.413;1169753.358;1365.53425
2018-07-25;2590456.408;1169753.361;1365.5342
2018-07-26;2590456.401;1169753.365;1365.5333
2018-07-27;2590456.402;1169753.368;1365.5362
2018-07-28;2590456.399;1169753.365;1365.5311
2018-07-29;2590456.395;1169753.375;1365.5217
2018-07-30;2590456.394;1169753.378;1365.5184
2018-07-31;2590456.391;1169753.379;1365.5264
2018-08-01;2590456.388;1169753.383;1365.51655
2018-08-02;2590456.386;1169753.386;1365.5256
2018-08-03;2590456.379;1169753.388;1365.5149
2018-08-04;2590456.374;1169753.387;1365.5188
