Date;Easting;Northing;Elevation
2017-01-26;2590187.674;1169888.113;1312.001
2017-01-27;2590187.674;1169888.111;1312.0044
2017-01-28;2590187.673;1169888.113;1312.0034
2017-01-29;2590187.674;1169888.113;1312.0054
2017-01-30;2590187.681;1169888.109;1312.0235
2017-01-31;2590187.671;1169888.117;1311.9987
2017-02-02;2590187.672;1169888.108;1312.0138
2017-02-04;2590187.671;1169888.11;1312.011
2017-02-05;2590187.67;1169888.108;1312.0187
2017-02-06;2590187.66;1169888.109;1312.0129
2017-02-07;2590187.654;1169888.102;1312.0072
2017-02-08;2590187.647;1169888.092;1311.9877
2017-02-09;2590187.653;1169888.095;1312.0088
2017-02-10;2590187.651;1169888.091;1312.0071
2017-02-12;2590187.663;1169888.104;1312.0299
2017-02-13;2590187.661;1169888.116;1311.9839
2017-02-14;2590187.66;1169888.111;1312.019
2017-02-15;2590187.659;1169888.113;1312.00265
2017-02-16;2590187.658;1169888.109;1312.0084
2017-02-17;2590187.657;1169888.11;1312.0101
2017-02-18;2590187.657;1169888.108;1312.0149
2017-02-19;2590187.655;1169888.108;1312.0164
2017-02-20;2590187.657;1169888.107;1312.02615
2017-02-21;2590187.658;1169888.111;1312.01925
2017-02-22;2590187.654;1169888.108;1312.014
2017-02-23;2590187.651;1169888.113;1311.9995
2017-02-24;2590187.65;1169888.109;1312.01065
2017-02-25;2590187.65;1169888.108;1312.0063
2017-02-26;2590187.643;1169888.115;1312.0042
2017-02-27;2590187.591;1169885.319;1311.7405
2017-02-28;2590187.641;1169888.114;1312.0062
2017-03-01;2590187.642;1169888.114;1311.9982
2017-03-02;2590187.637;1169888.11;1311.9985
2017-03-03;2590187.642;1169888.113;1311.99765
2017-03-04;2590187.637;1169888.116;1312.0046
2017-03-05;2590187.635;1169888.115;1312.0035
2017-03-06;2590187.646;1169888.116;1312.0022
2017-03-07;2590187.645;1169888.108;1312.0092
2017-03-08;2590187.649;1169888.109;1312.001
2017-03-09;2590187.639;1169888.12;1312.002
2017-03-10;2590187.638;1169888.117;1311.9989
2017-03-11;2590187.634;1169888.114;1311.99555
2017-03-12;2590187.634;1169888.114;1311.9991
2017-03-16;2590187.627;1169888.12;1312.001
2017-03-17;2590187.624;1169888.117;1311.997
2017-03-18;2590188.549;1169889.192;1312.0373
