Date;Easting;Northing;Elevation
2019-07-12;2640590.34;1113600.905;2852.1056
2019-07-13;2640590.337;1113600.905;2852.10805
2019-07-14;2640590.335;1113600.901;2852.1035
2019-07-15;2640590.335;1113600.897;2852.1003
2019-07-16;2640590.334;1113600.898;2852.1046
2019-07-17;2640590.333;1113600.896;2852.1066
2019-07-18;2640590.331;1113600.894;2852.1042
2019-07-19;2640590.33;1113600.893;2852.1063
2019-07-20;2640590.329;1113600.892;2852.104
2019-07-21;2640590.329;1113600.89;2852.1078
2019-07-22;2640590.326;1113600.889;2852.10695
2019-07-23;2640590.324;1113600.887;2852.1048
2019-07-24;2640590.323;1113600.887;2852.1027
2019-07-27;2640590.322;1113600.886;2852.0989
2019-07-28;2640590.32;1113600.886;2852.0986
2019-07-29;2640590.319;1113600.883;2852.0993
2019-07-30;2640590.32;1113600.882;2852.0989
2019-07-31;2640590.317;1113600.884;2852.0936
2019-08-07;2640590.313;1113600.858;2852.0858
2019-08-08;2640590.311;1113600.857;2852.0863
2019-08-09;2640590.311;1113600.854;2852.0808
2019-08-10;2640590.31;1113600.852;2852.0794
2019-08-11;2640590.308;1113600.849;2852.0749
2019-08-13;2640590.309;1113600.848;2852.0757
2019-08-14;2640590.308;1113600.841;2852.0757
2019-08-15;2640590.305;1113600.839;2852.0729
2019-08-16;2640590.305;1113600.836;2852.0705
2019-08-17;2640590.294;1113600.825;2852.0719
2019-08-19;2640590.299;1113600.827;2852.0553
2019-08-20;2640590.297;1113600.821;2852.0533
2019-08-21;2640590.293;1113600.82;2852.0516
2019-08-24;2640590.294;1113600.821;2852.0458
2019-08-25;2640590.293;1113600.818;2852.0412
2019-08-26;2640590.292;1113600.823;2852.03525
2019-08-27;2640590.29;1113600.823;2852.031
2019-08-28;2640590.291;1113600.823;2852.0298
2019-08-29;2640590.287;1113600.819;2852.0272
2019-08-30;2640590.285;1113600.818;2852.0249
2019-08-31;2640590.284;1113600.814;2852.0256
2019-09-01;2640590.281;1113600.815;2852.01885
2019-09-02;2640590.278;1113600.81;2852.0196
2019-09-03;2640590.276;1113600.812;2852.0098
2019-09-04;2640590.273;1113600.812;2852.0035
2019-09-05;2640590.275;1113600.808;2852.00715
2019-09-06;2640590.275;1113600.799;2852.0169
2019-09-07;2640590.272;1113600.8;2852.01815
2019-09-08;2640590.269;1113600.8;2852.0167
2019-09-09;2640590.268;1113600.8;2852.0153
2019-09-10;2640590.265;1113600.798;2852.01355
2019-09-11;2640590.263;1113600.798;2852.0104
2019-09-12;2640590.264;1113600.795;2852.0084
2019-09-13;2640590.265;1113600.792;2852.01315
