Date;Easting;Northing;Elevation
2018-09-19;2640931.861;1112179.85;2894.56135
2018-09-20;2640931.856;1112179.848;2894.5653
2018-09-21;2640931.859;1112179.849;2894.5559
2018-09-23;2640931.848;1112179.843;2894.56065
2018-09-25;2640931.845;1112179.845;2894.56875
2018-09-26;2640931.844;1112179.847;2894.5599
2018-09-27;2640931.843;1112179.847;2894.5593
2018-09-28;2640931.841;1112179.847;2894.5562
2018-09-29;2640931.838;1112179.846;2894.5551
2018-09-30;2640931.839;1112179.847;2894.5495
2018-10-01;2640931.836;1112179.846;2894.5514
2018-10-02;2640931.835;1112179.846;2894.5492
2018-10-03;2640931.834;1112179.847;2894.54755
2018-10-04;2640931.831;1112179.845;2894.5444
2018-10-05;2640931.831;1112179.846;2894.5467
2018-10-06;2640931.83;1112179.844;2894.5418
2018-10-07;2640931.827;1112179.844;2894.5434
2018-10-09;2640931.821;1112179.842;2894.5388
2018-10-10;2640931.82;1112179.84;2894.5392
2018-10-11;2640931.817;1112179.84;2894.5397
2018-10-12;2640931.815;1112179.842;2894.5369
2018-10-13;2640931.814;1112179.842;2894.5367
2018-10-14;2640931.811;1112179.841;2894.5363
2018-10-15;2640931.811;1112179.84;2894.5347
2018-10-16;2640931.809;1112179.84;2894.537
2018-10-17;2640931.807;1112179.839;2894.5391
2018-10-18;2640931.806;1112179.839;2894.5436
2018-10-19;2640931.804;1112179.839;2894.5393
2018-10-20;2640931.803;1112179.84;2894.54505
2018-10-21;2640931.798;1112179.835;2894.5394
2018-10-22;2640931.799;1112179.838;2894.5477
2018-10-23;2640931.797;1112179.838;2894.5405
2018-10-24;2640931.797;1112179.836;2894.5423
2018-10-25;2640931.794;1112179.837;2894.5397
2018-10-26;2640931.792;1112179.837;2894.53965
2018-10-27;2640931.791;1112179.837;2894.5364
2018-10-28;2640931.788;1112179.836;2894.5368
2018-10-29;2640931.785;1112179.835;2894.5307
2018-10-30;2640931.784;1112179.837;2894.5338
2018-10-31;2640931.782;1112179.834;2894.52835
2018-11-01;2640931.78;1112179.837;2894.5282
2018-11-02;2640931.78;1112179.836;2894.5212
2018-11-03;2640931.777;1112179.835;2894.5285
2018-11-04;2640931.777;1112179.837;2894.5124
2018-11-05;2640931.773;1112179.835;2894.5212
2018-11-06;2640931.767;1112179.829;2894.5205
2018-11-07;2640931.768;1112179.833;2894.5131
2018-11-08;2640931.764;1112179.834;2894.5135
2018-11-09;2640931.762;1112179.833;2894.5207
2018-11-10;2640931.76;1112179.831;2894.5195
2018-11-11;2640931.76;1112179.834;2894.52255
2018-11-12;2640931.758;1112179.832;2894.5217
2018-11-13;2640931.757;1112179.83;2894.52025
2018-11-14;2640931.755;1112179.828;2894.5245
2018-11-15;2640931.754;1112179.829;2894.5238
2018-11-16;2640931.753;1112179.835;2894.52665
2018-11-17;2640931.749;1112179.831;2894.5209
2018-11-18;2640931.75;1112179.831;2894.52475
2018-11-19;2640931.748;1112179.832;2894.52405
2018-11-21;2640931.745;1112179.831;2894.5204
2018-11-23;2640931.739;1112179.829;2894.5129
2018-11-25;2640931.733;1112179.824;2894.5109
2018-11-27;2640931.73;1112179.828;2894.5004
2018-11-29;2640931.727;1112179.827;2894.4997
2018-12-03;2640931.723;1112179.831;2894.5115
2018-12-05;2640931.719;1112179.83;2894.51235
2018-12-07;2640927.698;1112132.666;2900.79945
2018-12-11;2640927.691;1112132.665;2900.8082
2018-12-13;2640927.686;1112132.663;2900.8017
2018-12-15;2640927.683;1112132.664;2900.7988
2018-12-17;2640927.68;1112132.664;2900.7866
2018-12-19;2640927.676;1112132.662;2900.7878
2018-12-21;2640927.672;1112132.663;2900.7849
2019-07-12;2640927.342;1112132.609;2900.6512
2019-07-13;2640927.338;1112132.607;2900.6607
2019-07-15;2640927.335;1112132.61;2900.6626
2019-07-16;2640927.333;1112132.612;2900.6666
2019-07-17;2640927.331;1112132.611;2900.6653
2019-07-18;2640927.328;1112132.611;2900.6634
2019-07-19;2640927.325;1112132.611;2900.6566
2019-07-20;2640927.327;1112132.608;2900.6553
2019-07-21;2640927.325;1112132.611;2900.6592
2019-07-22;2640927.321;1112132.608;2900.6538
2019-07-23;2640927.32;1112132.608;2900.6595
2019-07-24;2640927.319;1112132.609;2900.6614
2019-07-25;2640927.316;1112132.609;2900.6547
2019-07-26;2640927.316;1112132.609;2900.65835
2019-07-27;2640927.314;1112132.604;2900.6537
2019-07-28;2640927.313;1112132.606;2900.655
2019-07-29;2640927.308;1112132.609;2900.6467
2019-07-30;2640927.306;1112132.607;2900.6572
2019-07-31;2640927.304;1112132.606;2900.6498
2019-08-01;2640927.302;1112132.606;2900.6498
2019-08-02;2640927.304;1112132.607;2900.6437
2019-08-04;2640927.303;1112132.608;2900.6454
2019-08-05;2640927.3;1112132.609;2900.6407
2019-08-06;2640927.298;1112132.61;2900.6359
2019-08-07;2640927.298;1112132.609;2900.6324
2019-08-08;2640927.295;1112132.608;2900.6372
2019-08-10;2640927.284;1112132.607;2900.6277
2019-08-11;2640927.284;1112132.604;2900.6346
2019-08-12;2640927.284;1112132.605;2900.6268
2019-08-13;2640927.28;1112132.608;2900.6356
2019-08-14;2640927.278;1112132.605;2900.6356
2019-08-15;2640927.278;1112132.606;2900.6343
2019-08-16;2640927.275;1112132.605;2900.6355
2019-08-17;2640927.274;1112132.606;2900.6259
2019-08-18;2640927.271;1112132.606;2900.6284
