Date;Easting;Northing;Elevation
2019-07-12;2640816.324;1111975.123;2849.7299
2019-07-13;2640816.32;1111975.117;2849.735
2019-07-15;2640816.317;1111975.119;2849.7351
2019-07-16;2640816.316;1111975.119;2849.7347
2019-07-17;2640816.315;1111975.117;2849.74115
2019-07-18;2640816.313;1111975.117;2849.7377
2019-07-19;2640816.313;1111975.116;2849.7338
2019-07-20;2640816.314;1111975.113;2849.7314
2019-07-21;2640816.313;1111975.115;2849.734
2019-07-22;2640816.31;1111975.113;2849.7327
2019-07-23;2640816.309;1111975.112;2849.7376
2019-07-24;2640816.309;1111975.112;2849.7391
2019-07-25;2640816.306;1111975.112;2849.73215
2019-07-26;2640816.307;1111975.112;2849.7306
2019-07-27;2640816.306;1111975.108;2849.7298
2019-07-28;2640816.306;1111975.108;2849.7312
2019-07-29;2640816.303;1111975.11;2849.7218
2019-07-30;2640816.302;1111975.108;2849.7349
2019-07-31;2640816.302;1111975.107;2849.728
2019-08-01;2640816.298;1111975.107;2849.7279
2019-08-02;2640816.301;1111975.105;2849.7234
2019-08-04;2640816.298;1111975.106;2849.72825
2019-08-05;2640816.296;1111975.107;2849.7181
2019-08-06;2640816.295;1111975.107;2849.7141
2019-08-07;2640816.295;1111975.107;2849.71465
2019-08-08;2640816.293;1111975.104;2849.7152
2019-08-10;2640816.287;1111975.102;2849.7037
2019-08-11;2640816.288;1111975.097;2849.7086
2019-08-12;2640816.286;1111975.099;2849.6993
2019-08-13;2640816.283;1111975.097;2849.7071
2019-08-14;2640816.284;1111975.096;2849.7196
2019-08-15;2640816.285;1111975.098;2849.717
2019-08-16;2640816.281;1111975.096;2849.7139
2019-08-17;2640816.282;1111975.096;2849.7122
2019-08-18;2640816.28;1111975.094;2849.713
2019-08-19;2640816.279;1111975.094;2849.7127
2019-08-20;2640816.278;1111975.092;2849.6992
2019-08-21;2640816.275;1111975.092;2849.7092
2019-08-22;2640816.276;1111975.092;2849.707
2019-08-23;2640816.273;1111975.09;2849.7131
2019-08-24;2640816.271;1111975.09;2849.7083
2019-08-25;2640816.269;1111975.09;2849.7104
2019-08-26;2640816.268;1111975.088;2849.70775
2019-08-27;2640816.267;1111975.088;2849.7
2019-08-28;2640816.264;1111975.088;2849.6941
2019-08-29;2640816.262;1111975.087;2849.69495
2019-08-30;2640816.261;1111975.083;2849.6844
2019-09-01;2640816.256;1111975.084;2849.69025
2019-09-02;2640816.255;1111975.082;2849.6936
2019-09-03;2640816.253;1111975.082;2849.6924
2019-09-04;2640816.252;1111975.082;2849.6854
2019-09-05;2640816.25;1111975.08;2849.686
2019-09-06;2640816.247;1111975.082;2849.6872
2019-09-07;2640816.246;1111975.079;2849.6707
2019-09-08;2640816.246;1111975.078;2849.6677
