Date;Easting;Northing;Elevation
2019-12-06;2641002.869;1112101.899;2917.1281
2019-12-08;2641002.867;1112101.899;2917.119
2019-12-09;2641002.868;1112101.897;2917.1305
2019-12-10;2641002.865;1112101.897;2917.1308
2019-12-11;2641002.863;1112101.896;2917.12585
2019-12-12;2641002.861;1112101.896;2917.1225
2019-12-13;2641002.86;1112101.896;2917.1284
2019-12-15;2641002.857;1112101.896;2917.1239
2019-12-16;2641002.853;1112101.896;2917.1156
2019-12-17;2641002.85;1112101.897;2917.12
2019-12-18;2641002.849;1112101.897;2917.1196
2019-12-19;2641002.849;1112101.895;2917.1242
2019-12-20;2641002.847;1112101.893;2917.1181
2019-12-23;2641002.842;1112101.887;2917.13965
2019-12-24;2641002.843;1112101.888;2917.13675
2019-12-25;2641002.842;1112101.89;2917.132
2019-12-26;2641002.838;1112101.888;2917.1329
2019-12-27;2641002.837;1112101.888;2917.127
