Date;Easting;Northing;Elevation
23.08.19;2791161.825;1152645.11;2839.3084
24.08.19;2791161.826;1152645.111;2839.3103
25.08.19;2791161.827;1152645.115;2839.314
26.08.19;2791161.826;1152645.112;2839.3211
27.08.19;2791161.826;1152645.108;2839.3366
28.08.19;2791161.825;1152645.109;2839.3193
29.08.19;2791161.827;1152645.107;2839.3194
30.08.19;2791161.826;1152645.109;2839.32045
31.08.19;2791161.827;1152645.108;2839.29405
01.09.19;2791161.826;1152645.113;2839.29525
02.09.19;2791161.824;1152645.118;2839.2908
03.09.19;2791161.824;1152645.112;2839.29415
04.09.19;2791161.828;1152645.107;2839.3053
05.09.19;2791161.826;1152645.108;2839.2882
06.09.19;2791161.824;1152645.113;2839.27855
07.09.19;2791161.82;1152645.115;2839.2909
08.09.19;2791161.819;1152645.117;2839.2763
09.09.19;2791161.818;1152645.117;2839.292
10.09.19;2791161.816;1152645.116;2839.2997
11.09.19;2791161.813;1152645.114;2839.2964
12.09.19;2791161.815;1152645.114;2839.2873
13.09.19;2791161.811;1152645.115;2839.2939
14.09.19;2791161.818;1152645.121;2839.2899
15.09.19;2791161.814;1152645.117;2839.2895
16.09.19;2791161.819;1152645.119;2839.293
17.09.19;2791161.817;1152645.118;2839.2889
18.09.19;2791161.816;1152645.121;2839.2844
19.09.19;2791161.816;1152645.12;2839.2914
20.09.19;2791161.819;1152645.121;2839.2941
21.09.19;2791161.819;1152645.122;2839.2933
22.09.19;2791161.819;1152645.122;2839.288
23.09.19;2791161.818;1152645.124;2839.27995
24.09.19;2791161.814;1152645.125;2839.2877
25.09.19;2791161.815;1152645.123;2839.2872
26.09.19;2791161.813;1152645.121;2839.289
27.09.19;2791161.815;1152645.121;2839.2885
28.09.19;2791161.816;1152645.12;2839.2899
30.09.19;2791161.806;1152645.116;2839.2877
01.10.19;2791161.809;1152645.114;2839.296
02.10.19;2791161.808;1152645.119;2839.2854
03.10.19;2791161.806;1152645.114;2839.2976
05.10.19;2791161.807;1152645.125;2839.2841
06.10.19;2791161.805;1152645.125;2839.2877
07.10.19;2791161.804;1152645.125;2839.2832
08.10.19;2791161.806;1152645.126;2839.2888
09.10.19;2791161.804;1152645.124;2839.2879
11.10.19;2791161.797;1152645.119;2839.2824
12.10.19;2791161.797;1152645.122;2839.27
13.10.19;2791161.798;1152645.118;2839.2801
14.10.19;2791161.798;1152645.12;2839.2755
15.10.19;2791161.798;1152645.117;2839.2792
16.10.19;2791161.796;1152645.123;2839.27835
17.10.19;2791161.794;1152645.123;2839.277
18.10.19;2791161.795;1152645.122;2839.26375
20.10.19;2791161.796;1152645.124;2839.2858
21.10.19;2791161.797;1152645.128;2839.279
24.10.19;2791161.796;1152645.12;2839.28245
25.10.19;2791161.793;1152645.121;2839.2864
26.10.19;2791161.796;1152645.118;2839.2865
28.10.19;2791161.795;1152645.117;2839.2829
29.10.19;2791161.792;1152645.121;2839.2879
30.10.19;2791161.791;1152645.124;2839.282
31.10.19;2791161.789;1152645.124;2839.2824
