Date;Easting;Northing;Elevation
2019-12-20;2790823.731;1152771.168;2723.71165
2019-12-21;2790823.729;1152771.167;2723.7136
2019-12-22;2790823.728;1152771.165;2723.717
2019-12-23;2790823.728;1152771.166;2723.7045
2019-12-24;2790823.727;1152771.167;2723.7075
2019-12-25;2790823.725;1152771.168;2723.71035
2019-12-26;2790823.725;1152771.165;2723.71765
2019-12-27;2790823.725;1152771.166;2723.7172
2019-12-28;2790823.723;1152771.166;2723.7125
2019-12-29;2790823.724;1152771.168;2723.716
2019-12-30;2790823.724;1152771.168;2723.71395
2019-12-31;2790823.722;1152771.167;2723.7163
2020-01-01;2790823.722;1152771.167;2723.7181
2020-01-02;2790823.722;1152771.167;2723.7157
2020-01-03;2790823.722;1152771.166;2723.7184
2020-01-04;2790823.721;1152771.165;2723.7157
2020-01-05;2790823.72;1152771.161;2723.7182
2020-01-06;2790823.72;1152771.161;2723.7239
2020-01-07;2790823.721;1152771.164;2723.7232
2020-01-08;2790823.72;1152771.162;2723.7238
2020-01-09;2790823.72;1152771.161;2723.7211
2020-01-10;2790823.719;1152771.16;2723.7257
2020-01-11;2790823.72;1152771.158;2723.72515
2020-01-12;2790823.721;1152771.158;2723.7299
2020-01-13;2790823.721;1152771.157;2723.7319
2020-01-14;2790823.722;1152771.156;2723.7355
2020-01-15;2790823.722;1152771.157;2723.7276
2020-01-16;2790823.721;1152771.157;2723.7184
2020-01-17;2790823.721;1152771.157;2723.71965
2020-01-18;2790823.72;1152771.157;2723.72385
2020-01-19;2790823.72;1152771.158;2723.72
2020-01-20;2790823.719;1152771.161;2723.71665
2020-01-21;2790823.719;1152771.163;2723.7134
2020-01-22;2790823.718;1152771.16;2723.7178
2020-01-23;2790823.719;1152771.161;2723.7176
2020-01-24;2790823.717;1152771.164;2723.71215
2020-01-25;2790823.718;1152771.161;2723.71235
2020-01-26;2790823.717;1152771.161;2723.7148
2020-01-27;2790823.716;1152771.16;2723.7169
2020-01-28;2790823.716;1152771.161;2723.7151
2020-01-29;2790823.715;1152771.161;2723.7159
2020-01-30;2790823.716;1152771.151;2723.71415
2020-01-31;2790823.716;1152771.154;2723.71075
2020-02-01;2790823.713;1152771.154;2723.71835
2020-02-02;2790823.714;1152771.157;2723.7154
2020-02-03;2790823.719;1152771.146;2723.7214
2020-02-04;2790823.711;1152771.151;2723.71315
2020-02-05;2790823.71;1152771.152;2723.717
2020-02-06;2790823.706;1152771.15;2723.7266
2020-02-07;2790823.712;1152771.15;2723.7167
2020-02-08;2790823.71;1152771.148;2723.7168
2020-02-09;2790823.702;1152771.146;2723.738
2020-02-10;2790823.711;1152771.149;2723.7155
2020-02-12;2790823.711;1152771.151;2723.72585
2020-02-13;2790823.71;1152771.149;2723.73565
2020-02-14;2790823.712;1152771.15;2723.73245
2020-02-15;2790823.712;1152771.15;2723.7315
2020-02-16;2790823.715;1152771.152;2723.7201
2020-02-17;2790823.716;1152771.151;2723.7165
2020-02-18;2790823.717;1152771.151;2723.7172
2020-02-19;2790823.714;1152771.151;2723.7208
2020-02-20;2790823.716;1152771.155;2723.7211
2020-02-21;2790823.717;1152771.154;2723.7188
2020-02-24;2790823.715;1152771.152;2723.70155
2020-02-25;2790823.714;1152771.152;2723.7017
2020-02-26;2790823.712;1152771.151;2723.7067
2020-02-27;2790823.713;1152771.151;2723.7076
2020-02-28;2790823.713;1152771.152;2723.7038
2020-02-29;2790823.712;1152771.151;2723.6997
2020-03-01;2790823.71;1152771.153;2723.7032
2020-03-03;2790823.714;1152771.16;2723.7049
2020-03-04;2790823.711;1152771.162;2723.7034
2020-03-05;2790823.711;1152771.161;2723.6979
2020-03-06;2790823.713;1152771.162;2723.7024
2020-03-08;2790823.712;1152771.16;2723.7051
2020-03-09;2790823.713;1152771.161;2723.7048
2020-03-10;2790823.711;1152771.161;2723.7103
2020-03-11;2790823.708;1152771.159;2723.7203
2020-03-12;2790823.711;1152771.153;2723.72125
2020-03-13;2790823.711;1152771.153;2723.7218
2020-03-14;2790823.71;1152771.153;2723.7181
2020-03-15;2790823.712;1152771.152;2723.7241
2020-03-16;2790823.712;1152771.151;2723.7258
2020-03-17;2790823.711;1152771.153;2723.72525
2020-03-18;2790823.71;1152771.155;2723.7218
2020-03-19;2790823.711;1152771.155;2723.7181
2020-03-20;2790823.711;1152771.155;2723.7171
2020-03-21;2790823.709;1152771.154;2723.7163
2020-03-22;2790823.708;1152771.154;2723.71725
2020-03-23;2790823.708;1152771.153;2723.7177
2020-03-24;2790823.707;1152771.154;2723.7179
2020-03-25;2790823.708;1152771.151;2723.7152
2020-03-26;2790823.707;1152771.151;2723.70885
2020-03-27;2790823.707;1152771.151;2723.7086
2020-03-28;2790823.708;1152771.151;2723.7111
2020-03-29;2790823.707;1152771.15;2723.713
2020-03-30;2790823.706;1152771.149;2723.7097
2020-03-31;2790823.708;1152771.151;2723.71065
2020-04-01;2790823.709;1152771.149;2723.7173
2020-04-02;2790823.709;1152771.15;2723.715
2020-04-03;2790823.708;1152771.152;2723.7135
2020-04-04;2790823.708;1152771.152;2723.7117
2020-04-05;2790823.707;1152771.151;2723.7114
2020-04-07;2790823.703;1152771.154;2723.7142
2020-04-08;2790823.704;1152771.154;2723.7178
2020-04-09;2790823.706;1152771.152;2723.71135
2020-04-10;2790823.705;1152771.151;2723.7101
2020-04-11;2790823.704;1152771.15;2723.7124
2020-04-12;2790823.702;1152771.149;2723.71805
2020-04-13;2790823.701;1152771.149;2723.71235
